oa11cd,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
E00004472,3,5,9,2,4,4,2,4,3,2,1,5,3,6,5,6,4,4,4,1,9,5,7,7,7,14,17,13,16,12,13,7,8,6,7,5,9,6,9,7,7,5,1,9,6,5,7,8,6,8,9,3,2,5,6,3,5,7,3,7,3,4,2,2,2,1,3,3,2,3,12,3,3,1,0,1,1,2,0,4,1,1,1,1,1,4,0,0,0,0,4
E00004466,2,2,3,3,0,0,0,3,0,1,1,0,0,2,0,0,0,0,2,0,0,1,2,2,1,6,7,9,10,9,9,7,4,6,6,6,8,3,7,3,4,5,4,4,0,4,3,2,1,1,3,0,0,1,1,2,3,2,3,2,2,2,1,1,0,4,0,0,2,3,1,0,0,2,1,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,7
E00004469,3,8,1,1,4,2,5,3,4,2,0,1,4,1,3,6,3,5,2,3,0,2,2,6,5,10,7,7,4,4,4,7,3,4,4,5,6,7,3,4,7,2,4,0,4,4,5,6,3,5,5,8,4,2,2,3,4,2,2,5,1,2,3,3,0,2,0,2,0,5,2,5,3,3,1,9,7,0,0,5,5,3,0,6,2,1,0,0,0,2,4
E00004471,5,2,1,0,2,0,0,1,1,1,0,2,1,3,1,0,2,0,1,0,2,0,4,1,8,6,5,7,9,8,11,6,3,3,9,5,2,6,7,2,6,3,2,4,4,2,1,2,2,3,4,1,3,0,1,0,5,1,2,1,1,1,1,0,1,2,1,1,2,2,0,0,4,0,3,2,3,0,5,0,0,3,0,2,1,0,0,0,3,0,4
E00004473,4,0,6,2,6,2,4,7,1,2,0,1,3,2,0,4,4,2,2,1,1,2,1,2,3,5,6,7,7,7,5,3,7,4,6,2,2,4,6,6,7,4,3,6,7,4,1,4,5,3,2,4,3,4,3,5,4,5,3,6,2,1,4,1,3,2,4,1,2,1,5,6,3,2,1,0,2,0,2,3,2,0,0,0,0,0,2,1,0,0,4
E00004477,2,1,2,3,4,5,2,2,2,4,2,2,1,1,1,1,1,0,0,1,8,7,7,5,3,5,3,20,16,17,12,6,17,8,13,5,10,8,3,6,6,4,6,6,4,6,3,7,4,5,2,0,2,4,2,2,1,2,3,2,0,1,1,1,3,0,2,1,0,1,0,3,2,1,4,4,8,5,0,2,0,2,1,0,2,0,0,1,2,0,3
E00004479,1,1,1,2,5,2,4,7,6,1,2,2,0,1,3,2,3,0,1,2,1,7,5,8,8,6,7,7,8,4,6,7,9,8,14,7,9,8,6,8,2,10,8,6,5,5,5,5,2,2,4,1,5,2,2,3,0,4,3,3,5,2,1,3,1,0,2,4,2,3,0,3,1,2,2,3,0,4,0,0,0,0,0,2,0,0,0,2,1,0,2
E00004482,5,1,6,1,1,5,2,5,1,6,5,2,9,0,4,2,3,0,1,4,1,0,3,2,3,4,5,4,7,6,4,5,2,7,4,6,6,7,4,5,4,6,5,4,7,1,3,2,5,2,5,2,3,6,8,3,3,2,8,6,6,4,3,3,1,2,4,5,5,5,4,2,2,0,1,5,2,1,1,1,4,4,0,2,0,0,0,0,0,0,2
E00004497,6,3,1,2,3,5,6,5,6,3,7,7,2,3,4,2,2,5,1,2,2,2,1,1,1,2,1,1,1,2,4,3,5,8,6,7,6,6,4,6,4,5,3,8,6,2,5,5,7,5,5,1,6,6,3,1,4,4,4,4,3,2,6,0,8,5,0,3,1,0,3,1,2,3,0,3,3,0,2,1,4,0,1,0,1,1,0,2,0,0,1
E00004498,6,6,8,6,8,4,6,5,5,5,7,7,2,11,7,7,6,4,3,2,4,4,1,3,3,5,4,9,4,7,8,6,6,3,10,1,6,5,6,6,4,8,4,4,8,5,6,11,6,4,6,1,4,4,15,5,2,8,4,7,5,7,2,6,3,4,1,3,2,3,1,3,0,0,2,3,3,0,1,1,4,1,0,0,0,0,0,0,1,0,0
E00004502,5,5,4,3,8,3,9,5,6,1,0,3,4,2,5,4,0,2,0,1,2,3,0,0,3,2,1,6,3,7,3,4,5,6,5,5,4,1,9,5,9,3,4,4,3,2,3,2,0,6,1,5,7,3,3,5,2,4,4,6,1,2,5,1,7,3,3,5,4,4,4,2,6,1,1,2,0,1,3,1,2,0,3,0,2,0,0,1,1,0,2
E00004505,3,8,1,6,8,5,9,2,3,4,9,13,11,3,7,6,7,7,4,3,2,2,3,6,3,10,9,2,6,5,10,7,9,8,5,5,8,8,8,3,2,2,3,4,6,6,4,2,8,5,7,13,6,11,6,6,9,1,4,4,4,2,5,4,2,1,2,4,3,1,0,4,3,0,2,1,0,1,0,1,0,0,2,2,3,1,2,0,0,0,2
E00004481,3,2,7,3,1,7,11,6,6,4,9,3,11,3,5,4,8,12,8,6,4,4,4,8,4,6,2,8,2,6,5,6,8,6,5,2,4,14,4,4,2,5,6,3,4,5,4,4,3,5,6,8,8,7,5,3,6,7,13,4,2,6,5,4,2,8,5,2,6,5,5,4,0,1,4,3,0,1,0,2,4,0,0,0,0,2,2,0,2,0,0
E00004493,4,2,1,1,2,1,3,2,0,1,2,2,3,2,1,2,1,2,1,0,0,0,1,2,2,5,6,6,3,4,7,3,3,3,2,2,2,2,1,1,4,1,5,2,2,1,3,0,3,1,1,2,2,2,4,3,1,2,5,5,6,4,1,1,3,1,0,0,2,0,0,2,0,1,0,0,0,2,0,0,0,2,0,0,0,1,1,0,1,1,1
E00004500,0,1,3,4,0,1,2,0,3,0,0,3,0,0,2,0,0,0,0,2,0,1,0,0,2,2,4,0,2,8,4,1,4,3,7,2,2,6,2,1,3,5,3,8,2,2,1,5,2,3,4,2,1,3,1,2,7,8,1,1,2,7,5,3,3,2,5,1,1,1,3,4,2,1,0,0,0,0,0,1,2,0,2,0,0,0,0,1,0,0,3
E00004501,0,0,2,0,4,0,0,3,0,3,4,0,0,0,1,0,0,3,0,0,3,1,1,0,0,0,2,1,5,1,5,1,3,0,1,2,2,1,3,2,1,1,1,3,3,2,1,1,1,1,2,2,4,0,4,1,1,4,0,1,1,3,1,2,1,3,0,2,1,2,2,4,2,2,0,0,0,3,0,1,2,0,7,0,1,1,0,0,0,0,0
E00004503,4,2,4,0,3,2,3,2,8,1,8,3,2,3,7,3,3,6,4,2,0,1,1,2,1,4,2,4,2,3,4,6,3,4,7,2,4,6,4,1,4,4,3,7,0,0,3,1,10,6,2,3,2,9,8,6,4,4,9,4,5,1,0,1,1,4,8,3,3,7,3,4,7,0,6,3,3,3,2,1,1,7,2,1,3,1,2,3,1,0,0
E00004506,3,2,7,3,10,8,6,6,6,9,4,4,10,3,9,9,5,5,7,8,3,7,6,2,7,12,5,7,11,7,7,10,10,7,3,2,8,5,9,2,7,6,5,5,4,3,5,3,9,10,3,4,2,6,3,5,10,3,11,4,10,2,6,1,3,6,1,2,1,5,5,4,1,5,6,1,2,1,2,1,3,3,4,0,4,0,1,3,0,0,0
E00004507,1,2,1,2,2,6,2,1,5,3,6,7,10,5,1,10,3,7,5,1,1,0,0,3,1,0,2,6,2,4,3,2,1,1,2,1,4,3,1,2,3,4,7,5,3,3,4,2,7,8,6,9,7,1,4,5,3,8,1,6,4,3,6,2,2,2,3,0,5,4,1,9,2,4,2,5,2,4,5,1,2,2,2,3,3,4,0,1,2,0,3
E00004504,1,2,2,1,1,4,3,12,4,5,7,6,7,4,2,7,4,5,2,3,2,1,3,0,5,6,8,6,3,5,4,3,4,3,0,4,3,2,4,3,3,5,4,6,2,4,1,9,8,10,3,5,6,2,2,6,1,3,6,7,7,3,5,5,6,6,3,7,6,4,11,6,3,11,2,11,4,4,6,3,2,0,4,4,1,0,5,8,0,1,2
E00004508,1,3,2,0,2,0,5,4,5,7,3,4,3,4,1,2,2,1,5,5,2,3,4,2,3,8,5,6,7,9,8,6,6,1,3,5,4,8,6,5,6,4,4,4,3,5,6,5,4,2,4,6,7,3,5,4,5,3,3,2,6,3,5,9,4,1,4,5,0,4,8,10,3,6,1,7,3,6,7,1,6,6,4,1,0,2,4,2,0,4,9
E00004509,2,8,2,2,7,3,7,4,1,5,6,10,6,9,8,3,9,5,6,3,6,3,4,3,5,7,8,5,3,3,4,6,5,5,2,5,5,8,6,4,7,3,5,6,5,5,6,7,3,5,7,5,6,10,3,5,5,2,8,5,4,7,4,6,5,1,3,3,6,8,3,2,1,3,5,6,4,1,0,6,8,2,7,1,1,3,5,1,2,7,3
E00004510,4,3,2,3,2,7,4,1,8,5,1,3,5,7,1,5,7,3,3,2,4,0,2,2,2,4,4,6,10,11,5,3,1,9,9,4,3,10,4,6,9,5,2,2,8,6,5,4,6,2,2,2,3,3,10,4,3,2,3,2,4,3,5,7,4,6,2,2,3,2,6,6,3,0,5,0,0,0,1,1,0,1,0,2,2,0,1,2,1,0,3
E00004511,3,1,1,6,1,2,5,5,5,6,3,5,2,6,6,5,7,1,4,0,1,3,2,1,2,6,8,6,6,12,10,6,5,2,3,5,7,2,1,3,9,8,5,7,5,4,6,6,5,4,8,2,6,5,6,2,3,5,6,6,7,9,3,8,4,1,3,3,7,5,5,6,4,1,7,4,4,5,2,1,0,0,3,6,2,6,0,0,0,0,5
E00004483,4,3,6,3,1,4,4,5,3,2,7,4,2,4,3,2,5,4,2,3,0,2,1,4,5,8,9,6,3,6,4,5,6,5,4,7,5,3,6,6,7,7,3,10,2,5,11,4,3,6,8,4,3,5,6,3,5,6,9,5,6,1,5,3,2,3,1,3,6,4,6,5,0,0,3,2,1,3,2,0,2,0,2,0,0,2,1,0,2,4,3
E00004485,5,6,6,5,2,7,1,8,5,0,7,0,4,2,3,4,6,6,9,2,3,6,1,2,4,6,7,8,12,6,5,5,2,8,3,8,5,3,1,5,16,4,4,3,8,5,4,0,6,5,7,3,2,3,6,5,4,7,3,2,2,5,3,2,3,4,2,4,2,1,5,7,3,1,3,1,2,2,6,2,2,0,0,1,2,2,0,0,2,2,2
E00004513,3,3,1,2,3,0,8,3,3,2,6,5,4,3,6,3,7,3,5,2,0,5,5,2,6,5,10,13,4,5,3,5,3,4,5,3,1,3,3,4,1,2,2,0,2,1,4,1,5,5,4,4,5,4,4,3,6,6,5,5,10,2,5,4,1,5,3,4,2,2,5,0,5,4,1,2,2,5,5,4,0,2,4,3,1,1,0,0,1,0,0
E00004514,1,2,1,0,3,3,0,3,3,5,3,6,3,4,4,6,7,6,4,5,2,0,6,2,4,3,5,5,4,6,4,5,2,2,2,3,4,5,2,4,4,4,2,1,10,3,2,3,1,7,6,6,7,4,8,5,4,6,3,3,5,3,8,4,4,6,4,1,3,4,1,8,5,10,5,9,6,4,3,4,0,2,1,1,2,0,2,0,2,0,0
E00004516,3,2,6,8,6,4,11,3,6,9,4,5,6,4,6,3,3,7,5,2,6,5,2,1,6,2,9,9,7,2,7,6,6,6,7,6,4,2,5,6,2,7,5,7,4,12,4,4,7,6,6,5,7,6,9,2,5,5,10,5,2,5,1,7,5,3,4,5,2,4,5,6,10,3,2,4,2,3,1,1,1,1,3,3,2,6,1,3,0,0,2
E00004484,3,0,5,3,0,7,3,3,12,7,14,3,9,5,2,8,4,4,8,1,2,3,3,5,4,1,4,4,6,12,5,5,4,5,8,8,5,7,6,7,11,5,5,7,7,6,10,4,5,5,10,1,5,1,3,3,5,2,3,1,2,6,2,0,8,6,1,3,6,1,6,5,2,4,1,5,4,4,1,0,0,0,1,0,1,0,0,0,0,0,0
E00004488,1,0,0,2,1,3,3,5,0,6,6,3,9,6,1,3,2,4,2,3,5,6,7,3,7,6,4,3,5,1,1,0,3,2,4,6,3,2,1,0,2,2,1,1,1,1,2,2,3,9,4,4,2,8,5,5,4,2,5,7,0,3,4,4,3,2,2,2,1,2,0,6,1,0,1,4,1,4,0,3,0,1,2,1,0,0,0,0,0,0,3
E00004512,1,2,3,0,2,4,6,2,2,5,3,0,5,2,7,2,3,0,0,3,2,2,1,2,2,4,1,7,6,5,11,7,7,6,8,8,3,8,5,1,4,1,5,3,5,3,6,0,3,5,6,2,1,4,6,7,3,3,2,4,5,6,2,4,7,1,6,7,3,3,3,0,6,5,4,4,2,3,0,1,2,2,1,6,4,3,0,0,0,0,6
E00004515,1,1,5,1,1,2,3,2,2,1,4,6,4,4,5,5,5,3,0,0,1,2,0,1,4,3,1,3,5,7,8,3,6,6,6,2,5,8,8,4,8,7,3,4,3,2,2,4,6,3,5,6,3,2,4,3,10,2,2,4,1,6,1,2,2,1,3,1,0,4,2,1,0,9,0,2,1,1,3,2,3,3,0,0,1,3,0,0,0,0,3
E00004518,1,1,2,1,0,3,2,2,1,4,1,3,7,2,6,2,4,1,4,2,1,2,4,1,0,7,1,4,6,7,3,4,2,3,3,6,7,4,6,1,6,7,3,4,2,3,5,4,3,4,2,4,8,4,10,4,3,8,2,4,6,4,1,3,3,4,6,3,0,3,1,8,1,0,1,1,0,0,0,2,0,2,1,0,2,2,1,0,3,0,0
E00004519,2,1,2,1,5,3,7,3,5,2,4,12,6,5,3,4,2,2,1,1,2,3,1,2,3,3,5,4,4,5,8,3,3,3,3,4,1,5,2,5,0,3,3,5,4,7,3,3,7,5,2,3,5,6,4,0,5,3,6,4,4,4,5,1,2,3,4,5,1,2,2,2,7,2,2,1,8,2,2,1,0,3,0,5,1,0,1,5,3,0,1
E00004486,3,4,4,3,0,5,0,7,1,3,1,7,2,1,4,5,3,5,3,1,3,4,7,6,6,11,6,7,6,7,4,6,7,5,6,3,5,3,4,0,5,3,3,4,9,5,5,6,3,5,4,2,6,8,0,3,4,3,5,6,9,6,5,8,9,2,1,3,1,2,2,5,5,2,3,5,1,5,3,1,3,1,7,1,3,0,0,0,2,0,7
E00004487,3,1,1,1,3,0,1,2,1,3,0,2,0,0,2,3,2,2,2,0,1,1,1,3,2,4,2,2,4,4,4,4,5,9,2,5,4,1,2,2,8,2,4,3,1,4,2,7,4,3,4,3,4,6,4,5,5,6,2,5,6,3,5,0,2,0,3,2,2,0,3,4,1,0,4,4,2,1,3,0,0,2,0,0,0,0,0,0,2,0,3
E00004489,3,5,5,2,5,2,3,2,5,6,3,6,7,1,1,4,4,4,2,3,3,3,3,3,2,2,5,5,5,6,5,4,2,7,2,4,4,4,4,2,2,2,3,5,3,6,6,4,3,5,7,8,1,4,2,4,5,5,6,2,5,5,4,7,6,3,2,4,4,3,1,4,5,3,3,0,1,2,3,3,1,1,0,1,0,2,0,0,0,1,5
E00004490,5,3,7,2,7,4,2,1,4,3,3,3,2,6,1,5,1,3,4,2,2,1,3,3,8,5,9,11,4,11,6,6,3,7,7,3,6,5,8,4,4,3,2,2,3,2,5,1,7,1,5,6,5,4,4,4,4,6,3,6,1,4,4,9,2,1,1,0,2,3,2,0,0,1,1,1,1,1,0,4,0,0,0,0,1,0,0,0,0,0,0
E00004491,4,4,5,5,5,2,1,6,3,5,5,2,7,8,2,4,5,3,4,2,2,6,4,5,6,7,8,10,7,4,8,13,6,6,3,6,2,2,5,6,7,2,4,2,7,5,8,5,7,9,5,4,4,1,2,3,2,4,4,6,5,3,3,6,0,6,10,6,1,5,2,1,2,1,3,2,2,7,2,5,6,1,1,1,1,3,1,2,2,2,2
E00004517,4,5,4,7,4,1,1,7,1,3,7,2,5,0,1,4,6,2,2,3,6,3,4,5,5,9,7,7,6,7,3,4,6,6,3,3,3,2,1,5,6,8,5,4,4,3,9,6,3,1,4,8,8,5,3,3,5,3,2,5,1,6,3,2,4,3,2,2,0,4,2,2,1,2,2,1,0,4,1,0,1,3,1,1,0,0,0,0,0,0,2
E00004492,2,1,2,4,0,4,2,2,4,5,3,0,7,3,6,1,3,3,0,1,1,3,6,1,1,3,5,5,2,3,4,2,1,2,3,2,3,3,2,1,1,1,3,3,3,4,6,5,6,4,3,4,2,9,8,3,3,6,3,3,4,10,3,7,4,9,5,4,3,7,0,2,6,12,7,3,5,6,2,6,3,5,1,0,2,3,2,2,1,0,1
E00004494,3,3,1,2,6,0,7,5,2,2,9,4,6,3,6,2,1,2,5,2,3,2,1,4,10,4,4,6,6,3,5,3,8,9,8,9,5,7,7,5,4,2,7,3,4,2,6,4,7,4,7,2,5,7,6,4,7,4,7,2,4,3,5,7,3,2,7,5,3,6,4,7,11,10,8,8,5,1,5,2,1,1,3,1,5,2,0,1,4,1,6
E00004495,0,2,8,3,2,4,0,8,2,2,5,0,1,3,2,2,1,2,2,2,0,1,2,1,2,2,0,2,3,2,3,2,1,3,5,3,5,2,5,1,1,4,4,7,3,4,1,5,4,3,1,2,4,5,4,3,1,5,3,1,5,5,2,0,8,1,7,3,6,6,9,8,6,3,5,4,8,7,8,5,5,2,1,1,1,0,0,2,1,3,7
E00004496,2,7,4,3,4,5,8,0,10,7,8,6,14,3,9,4,10,8,5,7,5,1,3,1,4,8,3,4,2,8,7,7,3,4,4,7,5,5,5,1,5,4,5,4,8,3,10,7,8,8,7,8,11,8,11,10,8,6,2,9,3,6,4,10,6,7,6,4,10,7,7,10,9,6,8,7,0,5,4,4,0,5,4,0,3,0,1,4,2,1,3
E00004499,3,2,1,2,5,3,9,5,7,7,11,4,8,8,15,12,8,11,3,2,2,4,7,2,2,6,3,2,3,1,5,3,1,2,2,4,2,3,2,5,9,4,1,5,5,2,5,6,6,7,8,7,3,5,5,7,4,9,12,5,4,5,4,5,6,5,6,4,4,5,7,13,10,5,3,3,5,2,6,0,3,7,0,2,0,3,0,1,1,0,2
E00004521,2,3,0,3,0,0,0,0,2,1,3,3,1,0,3,4,3,2,2,2,4,10,9,9,7,5,6,9,5,5,3,8,5,4,6,4,3,6,5,6,11,6,3,4,3,3,3,5,5,2,4,2,4,6,3,5,3,4,2,0,6,3,1,3,6,4,1,3,5,0,7,0,5,1,3,3,4,0,3,0,0,0,3,0,1,0,2,3,0,0,3
E00004524,1,1,0,3,0,0,2,4,0,1,0,1,0,0,0,2,2,0,0,2,10,7,19,17,32,23,21,15,18,18,17,8,7,6,6,4,4,4,6,3,4,2,5,5,2,2,2,3,4,1,3,6,4,5,5,4,4,5,4,3,7,7,8,2,3,2,6,0,4,8,1,3,2,4,11,2,0,0,2,0,0,0,0,2,1,2,0,0,0,0,2
E00004535,0,0,2,2,2,0,3,4,2,3,3,0,1,0,0,4,8,28,40,50,52,41,23,24,14,10,12,16,6,5,8,7,2,3,5,5,4,4,1,5,6,4,8,6,8,4,6,3,5,3,6,1,7,9,8,3,2,4,2,5,4,4,3,5,2,5,2,4,1,2,2,5,1,3,0,0,2,0,0,0,0,1,0,4,0,0,2,0,0,0,1
E00004546,1,0,2,0,2,0,2,2,4,3,2,1,4,3,0,1,0,0,0,5,5,5,5,16,18,8,7,11,6,5,4,3,1,1,5,3,6,5,7,5,2,1,3,1,5,1,2,2,3,5,3,5,4,4,3,4,5,4,2,6,4,1,3,6,10,0,7,7,0,2,3,3,1,2,3,1,2,1,6,5,0,0,1,3,1,7,0,3,0,1,15
E00004554,3,2,1,0,7,5,0,7,7,6,3,4,2,2,3,1,0,6,2,1,8,11,15,16,18,11,20,17,10,10,14,16,12,11,15,12,7,9,8,5,9,5,2,8,12,8,7,4,4,10,8,5,5,2,7,7,3,0,3,0,4,5,6,4,12,5,1,2,4,3,4,4,8,5,0,0,1,0,1,0,1,0,0,1,0,0,0,1,2,0,0
E00004556,1,2,4,3,2,0,5,2,4,1,3,5,1,2,6,1,2,7,3,5,2,8,10,13,13,10,11,9,8,11,8,8,10,5,9,4,5,5,4,3,6,7,2,3,2,2,2,4,1,2,2,3,10,1,4,3,2,6,5,0,3,9,9,4,8,2,3,4,0,2,4,9,2,2,0,1,2,5,0,1,1,1,0,0,2,3,2,0,0,0,3
E00004544,5,4,2,8,3,3,5,7,4,3,4,6,3,7,9,4,4,4,4,6,3,1,6,8,7,6,5,8,8,9,4,7,4,4,2,3,3,5,4,6,6,3,4,6,0,6,7,5,3,3,1,2,7,2,4,4,5,5,1,2,5,5,2,4,2,2,2,0,4,0,2,0,1,6,3,2,3,0,0,3,3,0,0,3,4,2,1,0,0,1,4
E00004548,3,0,4,2,2,5,1,0,0,2,1,0,2,0,2,1,1,0,1,1,3,1,2,5,4,3,12,3,7,10,5,5,3,7,5,3,4,3,5,5,2,4,5,3,6,7,2,6,2,2,1,6,5,2,6,5,5,6,1,5,4,5,5,5,2,3,1,3,4,3,6,4,2,2,2,2,1,0,0,4,1,0,2,0,0,0,0,0,0,0,3
E00004550,3,4,5,3,6,4,9,9,12,5,6,4,6,2,7,4,6,7,7,3,5,3,5,4,8,15,5,4,9,10,15,14,7,12,11,3,6,5,6,4,7,5,4,7,3,5,5,9,7,3,8,4,1,7,2,3,0,6,2,3,4,4,2,6,4,4,6,1,4,3,0,0,2,2,2,2,2,1,0,1,0,2,0,1,1,0,0,0,2,0,1
E00004552,1,5,7,6,6,2,3,9,3,7,2,5,3,0,9,1,8,8,2,5,10,4,12,9,11,5,9,8,10,8,5,6,7,10,2,3,5,6,5,6,2,5,4,3,3,5,10,7,8,4,7,8,6,6,6,3,1,4,2,1,6,5,1,4,7,2,3,1,3,0,1,2,1,6,2,3,2,3,1,3,1,1,0,0,1,1,0,2,0,2,0
E00004555,2,1,5,5,2,3,6,6,3,5,4,4,7,7,5,10,8,3,2,5,8,6,5,6,6,5,5,8,7,6,4,4,2,4,7,4,4,5,4,4,3,4,6,3,5,4,5,7,3,4,2,8,4,2,4,3,2,4,2,2,2,0,1,6,3,2,3,2,4,4,2,1,4,0,4,4,2,0,4,0,3,3,0,0,2,1,1,0,0,0,3
E00004534,4,4,4,1,3,2,4,4,5,3,8,7,1,3,5,7,7,3,3,8,4,6,4,3,3,6,5,5,6,11,7,13,6,5,9,3,3,6,3,4,3,6,6,6,2,7,5,4,9,1,10,6,5,11,7,15,9,8,8,5,3,4,3,3,4,3,8,8,2,5,0,8,5,1,3,1,0,1,0,0,3,2,0,0,3,1,1,2,0,0,1
E00004536,0,0,3,4,2,2,3,1,1,0,3,0,0,3,0,0,1,1,1,1,1,3,1,8,6,5,4,9,9,8,14,7,5,7,10,6,10,11,7,10,4,6,7,11,9,5,5,7,6,2,3,4,4,4,5,5,0,8,3,6,3,0,5,4,4,2,4,3,1,0,0,1,1,2,1,0,1,2,1,1,0,0,0,2,0,0,0,0,1,0,0
E00004539,1,4,2,1,4,2,4,3,4,3,3,3,2,4,0,3,2,3,6,2,7,3,4,12,7,7,6,13,8,8,15,13,13,5,10,5,1,10,8,5,8,6,1,2,3,2,5,4,5,4,5,3,7,6,9,1,5,4,4,1,4,6,3,2,3,5,4,5,0,1,5,6,1,1,2,1,2,0,2,0,0,1,0,3,1,0,2,1,1,0,4
E00004542,1,1,5,6,1,4,5,5,7,3,0,0,3,5,2,6,3,9,3,1,10,10,13,15,16,16,14,19,10,13,11,11,13,6,11,11,9,9,8,7,8,7,4,7,7,4,3,4,7,7,2,5,4,9,4,7,4,5,3,4,4,3,5,2,4,4,0,4,3,1,1,1,0,1,1,1,1,1,0,1,1,1,3,0,2,1,0,2,4,0,1
E00004547,2,4,6,1,3,4,2,5,4,2,2,2,4,9,7,0,2,2,2,7,21,27,31,21,33,28,9,18,17,11,18,13,6,10,13,11,9,10,9,6,3,2,11,4,6,3,5,5,7,4,4,2,3,5,1,8,3,3,3,1,1,0,0,1,1,4,2,2,3,1,6,1,2,4,2,3,4,1,1,0,0,1,0,0,2,0,0,0,0,0,6
E00004551,3,0,2,3,1,0,0,1,3,3,3,3,5,3,1,2,1,1,1,4,1,6,12,6,13,11,18,19,13,17,22,23,21,13,14,17,22,14,8,10,12,6,7,5,5,8,5,11,5,7,5,5,7,5,6,3,6,9,5,1,2,2,4,2,2,5,1,1,3,2,0,2,4,2,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2
E00004520,2,5,8,4,7,8,4,6,5,0,7,3,2,2,5,4,6,6,2,1,8,5,5,5,4,6,2,9,6,11,2,4,6,6,8,3,1,6,2,7,3,9,4,4,5,11,3,7,7,6,4,9,4,3,12,6,4,4,6,8,1,4,1,3,0,3,0,4,2,3,3,3,4,3,0,4,0,0,0,2,2,0,2,0,2,0,0,0,0,0,7
E00004538,4,4,0,7,2,2,2,4,1,2,2,6,2,1,1,0,5,1,3,3,4,8,3,4,5,13,9,5,7,6,10,6,7,5,5,6,2,4,7,5,4,0,3,2,3,3,4,5,8,7,3,2,3,2,1,6,4,1,3,3,3,2,0,4,3,0,3,1,9,4,2,3,1,1,1,1,2,0,3,2,3,0,0,1,0,1,0,1,2,0,3
E00004541,2,2,5,3,1,4,5,2,2,2,4,3,9,2,4,4,3,7,1,2,0,2,5,0,5,4,3,5,6,6,7,3,5,4,4,3,2,4,4,3,2,2,1,5,2,9,3,4,7,4,10,4,9,5,6,4,7,6,2,3,1,4,6,1,2,4,2,3,1,2,2,2,2,2,0,1,2,4,1,0,0,0,0,2,0,0,0,0,0,1,0
E00004545,1,6,5,11,8,6,3,7,4,7,7,2,7,4,4,2,2,9,4,5,7,5,5,7,8,10,15,15,11,7,9,11,10,7,5,7,4,2,5,5,4,5,4,4,9,7,4,1,13,8,6,5,4,4,7,0,7,4,1,0,5,1,4,3,3,3,5,5,3,3,2,0,1,1,0,2,2,0,1,1,2,1,0,0,0,1,0,0,0,1,3
E00004549,5,4,2,4,7,4,6,4,5,3,8,3,5,4,1,2,6,5,3,3,4,3,4,5,5,13,6,13,7,10,8,13,2,5,9,1,4,3,3,2,1,6,2,5,5,1,10,3,3,9,8,12,6,8,8,3,3,2,9,6,5,3,0,3,1,1,1,3,3,3,3,1,1,0,0,2,0,0,1,1,0,3,0,3,1,0,0,0,0,0,11
E00004553,2,4,2,2,4,7,6,2,7,11,2,3,5,4,6,8,2,4,2,4,5,7,2,6,5,3,8,9,2,13,3,7,5,4,6,4,3,7,3,7,4,6,1,3,4,5,7,2,8,6,7,10,7,8,6,9,5,4,10,4,2,1,4,7,5,4,2,3,2,3,0,3,1,0,1,1,1,0,1,4,1,1,2,0,2,0,1,0,1,0,0
E00004557,3,1,1,2,4,3,3,5,4,2,1,0,1,3,0,0,0,1,2,1,0,1,1,1,5,3,5,5,3,6,11,4,2,2,2,3,4,6,4,4,2,3,1,2,3,3,4,0,4,4,3,5,7,3,4,3,4,5,2,3,5,9,0,1,4,1,2,2,2,2,2,1,2,1,4,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,3
E00004525,0,1,0,6,4,4,3,13,8,9,1,1,1,3,1,4,0,5,8,1,2,8,10,12,12,5,2,3,4,3,9,5,5,7,8,5,5,3,8,2,2,4,2,2,9,1,5,0,3,2,4,4,9,3,2,5,4,4,6,2,2,0,3,5,1,2,3,3,5,1,3,2,0,5,2,2,1,2,0,0,1,1,0,0,2,0,0,0,0,0,2
E00004527,0,2,2,1,4,2,0,0,0,2,0,0,1,0,0,3,0,0,2,0,2,5,6,4,5,2,3,7,6,3,4,8,2,3,0,1,3,5,4,4,5,3,6,4,2,1,2,3,2,1,3,7,6,4,4,3,3,4,3,0,2,1,2,1,1,3,0,0,2,0,0,0,0,0,5,2,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0
E00004528,0,1,1,2,2,2,5,1,0,0,0,0,0,0,1,0,1,0,4,0,3,4,5,8,6,4,2,2,7,5,9,5,6,3,7,9,8,11,6,7,7,9,4,6,8,2,5,4,4,3,3,4,6,5,4,9,7,3,6,1,1,2,2,4,2,1,0,1,2,1,5,6,6,1,0,4,1,1,1,2,0,0,0,0,0,2,0,1,1,0,3
